Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance_x,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,Country,Winner,Runners-Up,Third,Fourth,GoalsScored,QualifiedTeams,MatchesPlayed,Attendance_y
1994.0,16 Jul 1994 - 12:30 ,Match for third place,Rose Bowl,Los Angeles ,Sweden,4.0,0.0,Bulgaria, ,91500.0,4.0,0.0,BUJSAIM Ali (UAE),RHARIB El Jilali Mohamed (MAR),TAIBI Ernesto (ARG),3460.0,3103.0,SWE,BUL,BUL,PENEV Dimitar (BUL),S,1,Borislav MIHAYLOV,GKC,OH46',USA,Brazil,Italy,Sweden,Bulgaria,141,24,52,3.587.538
1998.0,11 Jun 1998 - 21:00 ,Group B,Stade Municipal,Toulouse ,Cameroon,1.0,1.0,Austria, ,33500.0,0.0,0.0,GONZALEZ CHAVEZ Epifanio (PAR),GALVAN Celestino (PAR),SALINAS Reynaldo (HON),1014.0,8727.0,CMR,AUT,CMR,LE ROY Claude (FRA),S,7,Francois OMAM-BIYIK,C,O84',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,11 Jun 1998 - 21:00 ,Group B,Stade Municipal,Toulouse ,Cameroon,1.0,1.0,Austria, ,33500.0,0.0,0.0,GONZALEZ CHAVEZ Epifanio (PAR),GALVAN Celestino (PAR),SALINAS Reynaldo (HON),1014.0,8727.0,CMR,AUT,AUT,PROHASKA Herbert (AUT),S,19,Toni POLSTER,C,G90',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,12 Jun 1998 - 14:30 ,Group D,La Mosson,Montpellier ,Paraguay,0.0,0.0,Bulgaria, ,29800.0,0.0,0.0,ALZEID Abdulrahman (KSA),SALIE Achmat (RSA),GHADANFARI Hussain (KUW),1014.0,8728.0,PAR,BUL,BUL,BONEV Hristo (BUL),S,3,Trifon IVANOV,C,Y73',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,12 Jun 1998 - 17:30 ,Group C,Stade Felix Bollaert,Lens ,Saudi Arabia,0.0,1.0,Denmark, ,38100.0,0.0,0.0,CASTRILLI Javier (ARG),ROSSI Claudio (ARG),DIAZ GALVEZ Jorge (CHI),1014.0,8729.0,KSA,DEN,KSA,PARREIRA Carlos Alberto (BRA),S,6,F. AMIN,C,O78',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,12 Jun 1998 - 21:00 ,Group C,Stade V�lodrome,Marseilles ,France,3.0,0.0,South Africa, ,55000.0,1.0,0.0,REZENDE Marcio (BRA),PINTO Arnaldo (BRA),GONZALES Merere (TRI),1014.0,8730.0,FRA,RSA,FRA,JACQUET Aime (FRA),S,7,Didier DESCHAMPS,C,Y53',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,13 Jun 1998 - 14:30 ,Group D,La Beaujoire,Nantes ,Spain,2.0,3.0,Nigeria, ,35500.0,1.0,1.0,BAHARMAST Esse (USA),TORRES ZUNIGA Luis (CRC),DUPANOV Yuri (BLR),1014.0,8731.0,ESP,NGA,ESP,CLEMENTE Javier (ESP),S,1,ZUBIZARRETA,GKC,W73',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,13 Jun 1998 - 14:30 ,Group D,La Beaujoire,Nantes ,Spain,2.0,3.0,Nigeria, ,35500.0,1.0,1.0,BAHARMAST Esse (USA),TORRES ZUNIGA Luis (CRC),DUPANOV Yuri (BLR),1014.0,8731.0,ESP,NGA,NGA,MILUTINOVIC Bora (YUG),S,5,UCHE,C,Y62',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,13 Jun 1998 - 17:30 ,Group E,Stade de Gerland,Lyon ,Korea Republic,1.0,3.0,Mexico, ,39100.0,1.0,0.0,BENKO Gunter (AUT),FRED Lencie (VAN),SCHNEIDER Erich (GER),1014.0,8732.0,KOR,MEX,MEX,LAPUENTE Manuel (MEX),S,8,Alberto GARCIA ASPE,C,Y27' O70',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,14 Jun 1998 - 14:30 ,Group H,Stade Municipal,Toulouse ,Argentina,1.0,0.0,Japan, ,33500.0,1.0,0.0,VAN DER ENDE Mario (NED),VAN DEN BROECK Marc (BEL),FOLEY Eddie (IRL),1014.0,8734.0,ARG,JPN,JPN,OKADA Takeshi (JPN),S,4,Masami IHARA,C,Y26',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,14 Jun 1998 - 17:30 ,Group F,Stade Geoffroy Guichard,Saint-Etienne ,Yugoslavia,1.0,0.0,Iran, ,30600.0,0.0,0.0,TEJADA NORIEGA Alberto (PER),POWELL Owen (JAM),POCIEGIEL Jacek (POL),1014.0,8735.0,YUG,IRN,YUG,SANTRAC Slobodan (SRB),S,10,Dragan STOJKOVIC,C,Y60' O68',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,15 Jun 1998 - 14:30 ,Group G,Stade V�lodrome,Marseilles ,England,2.0,0.0,Tunisia, ,55000.0,1.0,0.0,OKADA Masayoshi (JPN),JEON Young Hyun (KOR),DANTE Dramane (MLI),1014.0,8740.0,ENG,TUN,ENG,HODDLE Glenn (ENG),S,9,Alan SHEARER,C,G42',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,15 Jun 1998 - 17:30 ,Group G,Stade de Gerland,Lyon ,Romania,1.0,0.0,Colombia, ,39100.0,1.0,0.0,LIM KEE CHONG An Yan (MRI),AL MUSAWI Mohamed (OMA),ABDUL HAMID Halim (MAS),1014.0,8739.0,ROU,COL,ROU,IORDANESCU Anghel (ROU),S,10,Gheorghe HAGI,C,O76',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,15 Jun 1998 - 21:00 ,Group F,Parc des Princes,Paris ,Germany,2.0,0.0,USA, ,45500.0,1.0,0.0,BELQOLA Said (MAR),MANSRI Mohamed (TUN),NILSSON Mikael (SWE),1014.0,8738.0,GER,USA,GER,VOGTS Berti (GER),S,18,Juergen KLINSMANN,C,G67',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,17 Jun 1998 - 17:30 ,Group B,Stade Geoffroy Guichard,Saint-Etienne ,Chile,1.0,1.0,Austria, ,30600.0,0.0,0.0,EL GHANDOUR Gamal (EGY),GHADANFARI Hussain (KUW),TRESACO GRACIA Fernando (ESP),1014.0,8743.0,CHI,AUT,CHI,ACOSTA Nelson (URU),S,9,Ivan ZAMORANO,C,Y74',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,17 Jun 1998 - 21:00 ,Group B,La Mosson,Montpellier ,Italy,3.0,0.0,Cameroon, ,29800.0,1.0,0.0,LENNIE Edward (AUS),FRED Lencie (VAN),ROSSI Claudio (ARG),1014.0,8744.0,ITA,CMR,CMR,LE ROY Claude (FRA),S,7,Francois OMAM-BIYIK,C,O66',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,18 Jun 1998 - 17:30 ,Group C,Stade Municipal,Toulouse ,South Africa,1.0,1.0,Denmark, ,33500.0,0.0,1.0,TORO RENDON John (COL),ARANGO Jorge Luis (COL),GALVAN Celestino (PAR),1014.0,8746.0,RSA,DEN,DEN,JOHANSSON Bo (SWE),S,1,Peter SCHMEICHEL,GK,Y57',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,18 Jun 1998 - 17:30 ,Group C,Stade Municipal,Toulouse ,South Africa,1.0,1.0,Denmark, ,33500.0,0.0,1.0,TORO RENDON John (COL),ARANGO Jorge Luis (COL),GALVAN Celestino (PAR),1014.0,8746.0,RSA,DEN,DEN,JOHANSSON Bo (SWE),S,10,LAUDRUP M.,C,O58',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,18 Jun 1998 - 17:30 ,Group C,Stade Municipal,Toulouse ,South Africa,1.0,1.0,Denmark, ,33500.0,0.0,1.0,TORO RENDON John (COL),ARANGO Jorge Luis (COL),GALVAN Celestino (PAR),1014.0,8746.0,RSA,DEN,RSA,TROUSSIER Philippe (FRA),S,19,Lucas RADEBE,C,Y73',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,19 Jun 1998 - 17:30 ,Group D,Parc des Princes,Paris ,Nigeria,1.0,0.0,Bulgaria, ,45500.0,1.0,0.0,SANCHEZ YANTEN Mario (CHI),DIAZ GALVEZ Jorge (CHI),PINTO Arnaldo (BRA),1014.0,8747.0,NGA,BUL,NGA,MILUTINOVIC Bora (YUG),S,5,UCHE,C,Y44',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,20 Jun 1998 - 14:30 ,Group H,La Beaujoire,Nantes ,Japan,0.0,1.0,Croatia, ,35500.0,0.0,0.0,RAMDHAN Ramesh (TRI),GONZALES Merere (TRI),SALIE Achmat (RSA),1014.0,8751.0,JPN,CRO,CRO,BLAZEVIC Miroslav (BIH),S,9,Davor SUKER,C,G77',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,20 Jun 1998 - 17:30 ,Group E,Stade du Parc Lescure,Bordeaux ,Belgium,2.0,2.0,Mexico, ,31800.0,1.0,0.0,DALLAS Hugh (SCO),FOLEY Eddie (IRL),AL MUSAWI Mohamed (OMA),1014.0,8750.0,BEL,MEX,BEL,LEEKENS Georges (BEL),S,6,Franky VAN DER ELST,C,O67',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,20 Jun 1998 - 17:30 ,Group E,Stade du Parc Lescure,Bordeaux ,Belgium,2.0,2.0,Mexico, ,31800.0,1.0,0.0,DALLAS Hugh (SCO),FOLEY Eddie (IRL),AL MUSAWI Mohamed (OMA),1014.0,8750.0,BEL,MEX,MEX,LAPUENTE Manuel (MEX),S,8,Alberto GARCIA ASPE,C,P55' O67',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,21 Jun 1998 - 14:30 ,Group F,Stade Felix Bollaert,Lens ,Germany,2.0,2.0,Yugoslavia, ,38100.0,0.0,1.0,NIELSEN Kim Milton (DEN),ZAMMIT Emanuel (MLT),VAN DEN BROECK Marc (BEL),1014.0,8753.0,GER,YUG,YUG,SANTRAC Slobodan (SRB),S,10,Dragan STOJKOVIC,C,G52',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,21 Jun 1998 - 17:30 ,Group H,Parc des Princes,Paris ,Argentina,5.0,0.0,Jamaica, ,45500.0,1.0,0.0,PEDERSEN Rune (NOR),NILSSON Mikael (SWE),MAZZEI Gennaro (ITA),1014.0,8752.0,ARG,JAM,ARG,PASSARELLA Daniel (ARG),S,8,Diego SIMEONE,C,O80',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,21 Jun 1998 - 21:00 ,Group F,Stade de Gerland,Lyon ,USA,1.0,2.0,Iran, ,39100.0,0.0,1.0,MEIER Urs (SUI),RAUSIS Laurent (SUI),GRIGORESCU Nicolae (ROU),1014.0,8754.0,USA,IRN,USA,SAMPSON Steve (USA),S,5,Thomas DOOLEY,C,O82',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,22 Jun 1998 - 21:00 ,Group G,Stade Municipal,Toulouse ,Romania,2.0,1.0,England, ,33500.0,0.0,0.0,BATTA Marc (FRA),POUDEVIGNE Jacques (FRA),SOLDATOS Aristidis Chris (RSA),1014.0,8756.0,ROU,ENG,ROU,IORDANESCU Anghel (ROU),S,10,Gheorghe HAGI,C,Y4' O72',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,23 Jun 1998 - 16:00 ,Group B,Stade de France,Saint-Denis ,Italy,2.0,1.0,Austria, ,80000.0,0.0,0.0,DURKIN Paul (ENG),WARREN Mark (ENG),JEON Young Hyun (KOR),1014.0,8757.0,ITA,AUT,ITA,MALDINI Cesare (ITA),S,3,Paolo MALDINI,C,Y87',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,23 Jun 1998 - 16:00 ,Group B,Stade de France,Saint-Denis ,Italy,2.0,1.0,Austria, ,80000.0,0.0,0.0,DURKIN Paul (ENG),WARREN Mark (ENG),JEON Young Hyun (KOR),1014.0,8757.0,ITA,AUT,AUT,PROHASKA Herbert (AUT),S,19,Toni POLSTER,C,O62',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
1998.0,24 Jun 1998 - 16:00 ,Group C,Stade de Gerland,Lyon ,France,2.0,1.0,Denmark, ,39100.0,1.0,1.0,COLLINA Pierluigi (ITA),VAN DEN BROECK Marc (BEL),ZAMMIT Emanuel (MLT),1014.0,8762.0,FRA,DEN,DEN,JOHANSSON Bo (SWE),S,10,LAUDRUP M.,C,P42',France,France,Brazil,Croatia,Netherlands,171,32,64,2.785.100
